valence,arousal
-0.623,0.491
-0.646,0.523
-0.618,0.507
-0.599,0.503
-0.628,0.529
-0.634,0.489
-0.620,0.497
-0.641,0.509
-0.632,0.532
-0.641,0.509
-0.655,0.532
-0.652,0.500
-0.633,0.527
-0.632,0.503
-0.646,0.562
-0.648,0.534
-0.662,0.545
-0.636,0.517
-0.637,0.497
-0.637,0.498
-0.648,0.533
-0.644,0.477
-0.652,0.518
-0.661,0.515
-0.642,0.507
-0.639,0.490
-0.636,0.507
-0.634,0.463
-0.668,0.508
-0.658,0.493
-0.668,0.500
-0.633,0.473
-0.634,0.524
-0.654,0.496
-0.655,0.504
-0.659,0.526
-0.648,0.510
-0.659,0.507
-0.678,0.533
-0.676,0.526
-0.691,0.536
-0.660,0.522
-0.679,0.532
-0.665,0.524
-0.646,0.526
-0.649,0.524
-0.675,0.542
-0.680,0.511
-0.697,0.530
-0.652,0.499
-0.641,0.516
-0.658,0.507
-0.673,0.519
-0.654,0.528
-0.664,0.516
-0.629,0.500
-0.613,0.495
-0.651,0.465
-0.677,0.506
-0.674,0.523
-0.664,0.519
-0.638,0.498
-0.638,0.542
-0.612,0.489
-0.632,0.480
-0.645,0.511
-0.662,0.513
-0.628,0.458
-0.638,0.501
-0.641,0.470
-0.638,0.483
-0.649,0.486
-0.667,0.528
-0.619,0.474
-0.617,0.490
-0.587,0.464
-0.670,0.516
-0.657,0.492
-0.660,0.494
-0.639,0.466
-0.636,0.488
-0.647,0.482
-0.664,0.511
-0.656,0.503
-0.645,0.503
-0.632,0.463
-0.652,0.482
-0.639,0.472
-0.653,0.483
-0.637,0.471
-0.646,0.472
-0.626,0.425
-0.610,0.460
-0.607,0.435
-0.653,0.500
-0.673,0.495
-0.684,0.512
-0.641,0.435
-0.643,0.472
-0.635,0.473
-0.649,0.474
-0.649,0.466
-0.662,0.478
-0.618,0.448
-0.644,0.471
-0.637,0.459
-0.668,0.473
-0.670,0.484
-0.624,0.455
-0.594,0.428
-0.617,0.433
-0.545,0.430
-0.573,0.428
-0.557,0.416
-0.572,0.393
-0.596,0.413
-0.575,0.400
-0.565,0.411
-0.598,0.447
-0.602,0.426
-0.595,0.439
-0.605,0.427
-0.609,0.427
-0.586,0.442
-0.622,0.440
-0.638,0.439
-0.606,0.395
-0.594,0.436
-0.603,0.417
-0.593,0.412
-0.606,0.413
-0.650,0.442
-0.624,0.419
-0.634,0.458
-0.653,0.438
-0.630,0.407
-0.642,0.431
-0.663,0.439
-0.637,0.408
-0.658,0.443
-0.639,0.422
-0.591,0.392
-0.626,0.432
-0.647,0.407
-0.633,0.406
-0.649,0.430
-0.635,0.413
-0.576,0.386
-0.600,0.398
-0.636,0.413
-0.625,0.382
-0.643,0.446
-0.631,0.393
-0.641,0.418
-0.662,0.451
-0.614,0.383
-0.600,0.382
-0.629,0.426
-0.632,0.389
-0.625,0.415
-0.634,0.407
-0.599,0.378
-0.590,0.345
-0.644,0.432
-0.651,0.405
-0.663,0.415
-0.616,0.391
-0.670,0.410
-0.615,0.383
-0.633,0.419
-0.620,0.385
-0.637,0.434
-0.600,0.357
-0.599,0.364
-0.560,0.329
-0.603,0.402
-0.605,0.390
-0.596,0.410
-0.584,0.383
-0.597,0.374
-0.574,0.392
-0.585,0.401
-0.601,0.392
-0.591,0.442
-0.583,0.404
-0.604,0.406
-0.587,0.377
-0.594,0.393
-0.572,0.401
-0.608,0.444
-0.590,0.424
-0.581,0.405
-0.606,0.387
-0.602,0.394
-0.591,0.426
-0.582,0.441
-0.605,0.422
-0.599,0.441
-0.604,0.401
-0.603,0.411
-0.633,0.459
-0.669,0.500
-0.659,0.467
-0.648,0.474
-0.617,0.446
-0.589,0.403
-0.591,0.430
-0.609,0.477
-0.583,0.431
-0.573,0.411
-0.569,0.372
-0.580,0.384
-0.564,0.395
-0.619,0.429
-0.608,0.434
-0.611,0.425
-0.561,0.378
-0.587,0.376
-0.592,0.430
-0.612,0.471
-0.628,0.446
-0.621,0.465
-0.594,0.404
-0.593,0.403
-0.597,0.442
-0.620,0.436
-0.613,0.457
-0.638,0.477
-0.601,0.449
-0.557,0.400
-0.563,0.434
-0.602,0.460
-0.610,0.440
-0.620,0.468
-0.568,0.372
-0.552,0.377
-0.556,0.418
-0.607,0.423
-0.567,0.400
-0.611,0.451
-0.571,0.395
-0.595,0.414
-0.629,0.481
-0.593,0.424
-0.557,0.369
-0.590,0.421
-0.552,0.356
-0.601,0.431
-0.637,0.485
-0.579,0.410
-0.575,0.404
-0.616,0.429
-0.574,0.364
-0.603,0.418
-0.604,0.428
-0.545,0.394
-0.537,0.320
-0.571,0.411
-0.571,0.371
-0.585,0.391
-0.610,0.450
-0.575,0.374
-0.576,0.336
-0.561,0.331
-0.566,0.366
-0.577,0.337
-0.608,0.412
-0.574,0.379
-0.591,0.373
-0.585,0.381
-0.568,0.322
-0.622,0.392
-0.629,0.439
-0.591,0.368
-0.587,0.403
-0.618,0.429
-0.595,0.428
-0.627,0.406
-0.612,0.422
-0.565,0.370
-0.602,0.396
-0.616,0.395
-0.591,0.367
-0.606,0.395
-0.585,0.387
-0.586,0.365
-0.598,0.407
-0.620,0.405
-0.589,0.385
-0.605,0.355
-0.594,0.378
-0.610,0.388
-0.616,0.406
-0.620,0.408
-0.603,0.382
-0.596,0.400
-0.591,0.411
-0.583,0.368
-0.597,0.399
-0.620,0.392
-0.614,0.425
-0.613,0.413
-0.588,0.399
-0.594,0.411
-0.616,0.435
-0.629,0.450
-0.639,0.451
-0.607,0.439
-0.600,0.427
-0.612,0.400
-0.640,0.439
-0.672,0.454
-0.641,0.416
-0.634,0.446
-0.646,0.480
-0.664,0.496
-0.647,0.463
-0.659,0.445
-0.667,0.450
-0.682,0.493
-0.660,0.479
-0.660,0.473
-0.665,0.467
-0.694,0.473
-0.671,0.477
-0.683,0.507
-0.676,0.505
-0.657,0.480
-0.676,0.455
-0.682,0.445
-0.682,0.471
-0.684,0.512
-0.681,0.516
-0.663,0.462
-0.655,0.463
-0.672,0.461
-0.675,0.492
-0.692,0.532
-0.685,0.502
-0.670,0.478
-0.656,0.475
-0.673,0.469
-0.663,0.469
-0.695,0.533
-0.693,0.508
-0.662,0.440
-0.653,0.476
-0.692,0.474
-0.681,0.460
-0.702,0.506
-0.680,0.461
-0.619,0.386
-0.641,0.449
-0.687,0.444
-0.671,0.473
-0.662,0.449
-0.650,0.425
-0.635,0.368
-0.637,0.384
-0.661,0.381
-0.660,0.436
-0.644,0.437
-0.638,0.425
-0.632,0.394
-0.632,0.389
-0.642,0.379
-0.675,0.415
-0.688,0.436
-0.662,0.398
-0.692,0.410
-0.663,0.411
-0.664,0.432
-0.647,0.377
-0.670,0.433
-0.681,0.419
-0.685,0.404
-0.667,0.366
-0.696,0.410
-0.673,0.384
-0.676,0.431
-0.662,0.390
-0.685,0.391
-0.666,0.385
-0.683,0.440
-0.681,0.432
-0.663,0.424
-0.672,0.383
-0.686,0.411
-0.674,0.381
-0.704,0.455
-0.675,0.423
-0.663,0.433
-0.674,0.440
-0.694,0.443
-0.623,0.414
-0.663,0.460
-0.687,0.439
-0.682,0.473
-0.680,0.447
-0.727,0.492
-0.661,0.430
-0.698,0.487
-0.671,0.428
-0.647,0.423
-0.699,0.482
-0.713,0.454
-0.709,0.440
-0.729,0.484
-0.725,0.486
-0.693,0.471
-0.713,0.514
-0.709,0.488
-0.684,0.457
-0.700,0.482
-0.693,0.483
-0.703,0.498
-0.692,0.495
-0.735,0.483
-0.741,0.523
-0.737,0.530
-0.734,0.532
-0.711,0.540
-0.709,0.533
-0.708,0.510
-0.722,0.526
-0.733,0.542
-0.714,0.526
-0.714,0.548
-0.681,0.539
-0.711,0.539
-0.703,0.555
-0.700,0.546
-0.727,0.555
-0.681,0.511
-0.692,0.518
-0.695,0.515
-0.724,0.568
-0.725,0.559
-0.738,0.551
-0.734,0.564
-0.723,0.575
-0.743,0.552
-0.712,0.563
-0.707,0.537
-0.745,0.553
-0.712,0.548
-0.725,0.537
-0.719,0.531
-0.735,0.558
-0.715,0.562
-0.713,0.552
-0.726,0.554
-0.691,0.548
-0.736,0.529
-0.716,0.565
-0.710,0.574
-0.735,0.564
-0.680,0.506
-0.693,0.536
-0.683,0.538
-0.679,0.550
-0.668,0.549
-0.658,0.490
-0.667,0.488
-0.645,0.499
-0.698,0.520
-0.689,0.569
-0.674,0.543
-0.703,0.544
-0.672,0.548
-0.698,0.559
-0.673,0.551
-0.710,0.581
-0.700,0.575
-0.685,0.536
-0.696,0.589
-0.661,0.570
-0.711,0.581
-0.693,0.617
-0.678,0.578
-0.674,0.578
-0.613,0.536
-0.685,0.586
-0.691,0.585
-0.709,0.635
-0.684,0.602
-0.620,0.530
-0.625,0.557
-0.660,0.570
-0.690,0.577
-0.650,0.588
-0.629,0.488
-0.597,0.495
-0.579,0.515
-0.675,0.589
-0.637,0.568
-0.635,0.574
-0.637,0.551
-0.674,0.570
-0.665,0.615
-0.666,0.604
-0.686,0.576
-0.671,0.599
-0.691,0.579
-0.714,0.594
-0.667,0.591
-0.746,0.683
-0.734,0.628
-0.745,0.651
-0.765,0.633
-0.743,0.581
-0.755,0.610
-0.769,0.649
-0.773,0.635
-0.754,0.672
-0.764,0.655
-0.774,0.610
-0.784,0.635
-0.844,0.763
-0.784,0.707
-0.735,0.696
-0.771,0.732
-0.773,0.711
-0.791,0.737
-0.800,0.758
-0.837,0.789
-0.744,0.753
-0.776,0.799
-0.791,0.763
-0.766,0.767
-0.807,0.823
-0.822,0.837
-0.747,0.808
-0.787,0.843
-0.783,0.777
-0.808,0.817
-0.818,0.861
-0.857,0.884
-0.767,0.865
-0.807,0.881
-0.838,0.825
-0.841,0.833
-0.860,0.874
-0.850,0.876
-0.817,0.856
-0.818,0.856
-0.842,0.791
-0.846,0.795
-0.845,0.857
-0.867,0.862
-0.796,0.865
-0.814,0.870
-0.842,0.804
-0.822,0.780
-0.842,0.801
-0.853,0.818
-0.812,0.838
-0.823,0.827
-0.814,0.740
-0.809,0.736
-0.821,0.768
-0.856,0.816
-0.808,0.856
-0.826,0.863
-0.848,0.825
-0.823,0.810
-0.868,0.841
-0.872,0.850
-0.837,0.881
-0.837,0.875
-0.853,0.866
-0.824,0.877
-0.802,0.867
-0.869,0.905
-0.849,0.909
-0.856,0.912
-0.881,0.880
-0.849,0.870
-0.858,0.867
-0.872,0.886
-0.858,0.915
-0.860,0.920
-0.862,0.887
-0.856,0.905
-0.841,0.873
-0.885,0.905
-0.838,0.915
-0.839,0.905
-0.883,0.885
-0.841,0.889
-0.895,0.888
-0.902,0.897
-0.866,0.890
-0.870,0.890
-0.883,0.885
-0.872,0.890
-0.885,0.878
-0.893,0.881
-0.825,0.893
-0.839,0.895
-0.878,0.914
-0.835,0.899
-0.908,0.935
-0.903,0.930
-0.873,0.942
-0.866,0.939
-0.851,0.895
-0.822,0.902
-0.857,0.916
-0.873,0.924
-0.845,0.942
-0.876,0.941
-0.881,0.902
-0.826,0.902
-0.874,0.901
-0.853,0.896
-0.868,0.931
-0.879,0.927
-0.873,0.908
-0.867,0.919
-0.869,0.917
-0.890,0.921
-0.873,0.924
-0.869,0.910
-0.871,0.887
-0.864,0.894
-0.897,0.911
-0.890,0.910
-0.897,0.914
-0.887,0.905
-0.879,0.884
-0.883,0.884
-0.870,0.893
-0.893,0.896
-0.879,0.913
-0.899,0.903
-0.905,0.894
-0.899,0.904
-0.903,0.901
-0.904,0.900
-0.909,0.913
-0.903,0.897
-0.897,0.875
-0.905,0.889
-0.910,0.902
-0.926,0.905
-0.916,0.913
-0.911,0.897
-0.908,0.863
-0.908,0.867
-0.914,0.852
-0.918,0.856
-0.929,0.881
-0.913,0.862
-0.910,0.855
-0.915,0.879
-0.910,0.853
-0.914,0.852
-0.901,0.862
-0.901,0.835
-0.901,0.831
-0.903,0.859
-0.900,0.834
-0.903,0.837
-0.907,0.843
-0.902,0.827
-0.886,0.813
-0.887,0.840
-0.879,0.799
-0.910,0.818
-0.897,0.819
-0.904,0.814
-0.898,0.814
-0.892,0.822
-0.900,0.801
-0.897,0.800
-0.891,0.786
-0.881,0.771
-0.899,0.785
-0.894,0.794
-0.901,0.799
-0.904,0.793
-0.879,0.784
-0.903,0.790
-0.873,0.754
-0.869,0.763
-0.884,0.784
-0.884,0.782
-0.891,0.793
-0.894,0.780
-0.880,0.750
-0.885,0.767
-0.888,0.776
-0.906,0.789
-0.871,0.765
-0.884,0.764
-0.871,0.763
-0.868,0.759
-0.891,0.775
-0.880,0.756
-0.861,0.737
-0.878,0.764
-0.863,0.738
-0.861,0.735
-0.864,0.745
-0.852,0.737
-0.838,0.745
-0.879,0.774
-0.869,0.759
-0.851,0.734
-0.878,0.780
-0.867,0.767
-0.881,0.771
-0.910,0.807
-0.866,0.749
-0.860,0.762
-0.857,0.764
-0.877,0.775
-0.851,0.756
-0.899,0.801
-0.869,0.752
-0.853,0.747
-0.886,0.795
-0.891,0.803
-0.877,0.798
-0.896,0.825
-0.891,0.802
-0.893,0.831
-0.888,0.829
-0.901,0.834
-0.861,0.797
-0.891,0.827
-0.874,0.815
-0.862,0.830
-0.840,0.853
-0.847,0.856
-0.824,0.818
-0.872,0.791
-0.858,0.763
-0.867,0.798
-0.849,0.777
-0.858,0.796
-0.845,0.856
-0.859,0.787
-0.862,0.812
-0.873,0.847
-0.859,0.780
-0.863,0.777
-0.848,0.795
-0.883,0.803
-0.899,0.843
-0.873,0.838
-0.896,0.855
-0.875,0.830
-0.875,0.831
-0.905,0.824
-0.912,0.849
-0.900,0.846
-0.875,0.820
-0.879,0.806
-0.876,0.812
-0.894,0.823
-0.893,0.845
-0.871,0.829
-0.879,0.838
-0.877,0.828
-0.860,0.795
-0.879,0.759
-0.887,0.765
-0.879,0.757
-0.890,0.801
-0.872,0.773
-0.845,0.757
-0.870,0.750
-0.887,0.779
-0.855,0.735
-0.871,0.793
-0.862,0.782
-0.832,0.734
-0.861,0.712
-0.877,0.751
-0.835,0.699
-0.850,0.708
-0.857,0.712
-0.851,0.719
-0.860,0.729
-0.865,0.747
-0.840,0.702
-0.872,0.734
-0.879,0.734
-0.863,0.707
-0.865,0.715
-0.868,0.710
-0.844,0.680
-0.865,0.703
-0.865,0.702
-0.859,0.683
-0.860,0.677
-0.859,0.672
-0.848,0.666
-0.860,0.675
-0.860,0.675
-0.858,0.676
-0.857,0.681
-0.852,0.664
-0.850,0.650
-0.845,0.617
-0.857,0.644
-0.844,0.618
-0.854,0.631
-0.839,0.615
-0.821,0.613
-0.833,0.622
-0.850,0.663
-0.837,0.634
-0.844,0.628
-0.833,0.610
-0.856,0.631
-0.854,0.641
-0.849,0.646
-0.849,0.632
-0.842,0.613
-0.828,0.602
-0.845,0.648
-0.840,0.618
-0.818,0.587
-0.837,0.588
-0.836,0.570
-0.830,0.576
-0.818,0.598
-0.812,0.597
-0.831,0.607
-0.812,0.591
-0.827,0.609
-0.815,0.569
-0.826,0.614
-0.826,0.608
-0.847,0.644
-0.839,0.651
-0.821,0.619
-0.822,0.605
-0.828,0.612
-0.813,0.615
-0.822,0.620
-0.827,0.628
-0.810,0.620
-0.817,0.598
-0.818,0.619
-0.818,0.606
-0.805,0.605
-0.833,0.629
-0.820,0.601
-0.814,0.619
-0.833,0.638
-0.827,0.629
-0.831,0.639
-0.852,0.648
-0.818,0.619
-0.817,0.609
-0.820,0.625
-0.812,0.628
-0.802,0.622
-0.812,0.619
-0.777,0.578
-0.780,0.555
-0.783,0.579
-0.791,0.604
-0.786,0.591
-0.789,0.578
-0.764,0.558
-0.768,0.551
-0.775,0.584
-0.794,0.598
-0.744,0.563
-0.775,0.588
-0.739,0.529
-0.749,0.542
-0.755,0.556
-0.764,0.580
-0.752,0.565
-0.754,0.552
-0.727,0.531
-0.764,0.559
-0.756,0.550
-0.771,0.572
-0.758,0.552
-0.771,0.561
-0.731,0.507
-0.726,0.542
-0.735,0.539
-0.732,0.542
-0.722,0.553
-0.733,0.536
-0.740,0.527
-0.748,0.549
-0.742,0.545
-0.747,0.551
-0.722,0.559
-0.777,0.575
-0.741,0.552
-0.772,0.595
-0.760,0.595
-0.737,0.567
-0.760,0.586
-0.772,0.576
-0.754,0.583
-0.779,0.590
-0.772,0.599
-0.778,0.573
-0.748,0.586
-0.763,0.575
-0.745,0.573
-0.769,0.590
-0.764,0.578
-0.729,0.547
-0.720,0.569
-0.715,0.579
-0.716,0.588
-0.753,0.591
-0.749,0.593
-0.724,0.558
-0.707,0.585
-0.736,0.607
-0.732,0.604
-0.745,0.602
-0.728,0.591
-0.719,0.598
-0.716,0.611
-0.742,0.635
-0.753,0.615
-0.744,0.599
-0.718,0.615
-0.729,0.588
-0.706,0.588
-0.757,0.614
-0.736,0.586
-0.734,0.605
-0.720,0.602
-0.732,0.585
-0.741,0.605
-0.736,0.616
-0.743,0.633
-0.720,0.581
-0.718,0.590
-0.722,0.559
-0.702,0.585
-0.728,0.606
-0.706,0.595
-0.735,0.592
-0.720,0.583
-0.720,0.585
-0.739,0.606
-0.737,0.597
-0.762,0.592
-0.745,0.557
-0.732,0.581
-0.738,0.576
-0.736,0.584
-0.762,0.610
-0.757,0.602
-0.765,0.588
-0.750,0.602
-0.773,0.587
-0.745,0.572
-0.752,0.595
-0.779,0.618
-0.758,0.574
-0.765,0.596
-0.772,0.603
-0.765,0.640
-0.785,0.656
-0.774,0.617
-0.798,0.614
-0.779,0.622
-0.770,0.615
-0.761,0.619
-0.779,0.650
-0.794,0.651
-0.773,0.618
-0.765,0.617
-0.777,0.625
-0.765,0.598
-0.783,0.639
-0.770,0.618
-0.771,0.607
-0.755,0.602
-0.764,0.611
-0.773,0.632
-0.775,0.661
-0.794,0.661
-0.783,0.639
-0.772,0.629
-0.787,0.630
-0.759,0.622
-0.776,0.661
-0.783,0.654
-0.814,0.673
-0.764,0.633
-0.807,0.669
-0.767,0.636
-0.784,0.660
-0.800,0.651
-0.799,0.636
-0.763,0.620
-0.791,0.664
-0.763,0.612
-0.795,0.646
-0.791,0.651
-0.803,0.646
-0.778,0.623
-0.799,0.657
-0.781,0.598
-0.773,0.613
-0.779,0.654
-0.778,0.606
-0.765,0.606
-0.796,0.666
-0.771,0.618
-0.794,0.651
-0.768,0.638
-0.803,0.630
-0.761,0.597
-0.794,0.663
-0.793,0.634
-0.787,0.651
-0.807,0.668
-0.804,0.635
-0.775,0.636
-0.808,0.681
-0.811,0.658
-0.818,0.674
-0.809,0.685
-0.804,0.655
-0.810,0.704
-0.837,0.725
-0.829,0.716
-0.826,0.720
-0.857,0.764
-0.857,0.735
-0.864,0.758
-0.860,0.753
-0.846,0.758
-0.845,0.757
-0.856,0.770
-0.849,0.733
-0.826,0.773
-0.850,0.799
-0.846,0.785
-0.850,0.775
-0.861,0.779
-0.852,0.764
-0.823,0.781
-0.845,0.799
-0.821,0.820
-0.828,0.804
-0.809,0.801
-0.851,0.824
-0.809,0.852
-0.811,0.850
-0.784,0.849
-0.806,0.843
-0.799,0.851
-0.818,0.856
-0.824,0.884
-0.827,0.892
-0.810,0.851
-0.812,0.843
-0.827,0.874
-0.847,0.864
-0.816,0.867
-0.817,0.877
-0.825,0.809
-0.809,0.771
-0.822,0.804
-0.824,0.781
-0.803,0.809
-0.807,0.809
-0.811,0.759
-0.814,0.734
-0.795,0.728
-0.794,0.722
-0.799,0.770
-0.794,0.764
-0.805,0.725
-0.796,0.711
-0.785,0.734
-0.785,0.719
-0.787,0.760
-0.769,0.740
-0.782,0.725
-0.771,0.707
-0.724,0.705
-0.765,0.720
-0.761,0.762
-0.761,0.746
-0.781,0.736
-0.741,0.677
-0.768,0.729
-0.747,0.680
-0.774,0.734
-0.736,0.702
-0.749,0.649
-0.746,0.642
-0.727,0.656
-0.755,0.649
-0.747,0.661
-0.756,0.664
-0.774,0.620
-0.731,0.592
-0.728,0.626
-0.701,0.586
-0.719,0.592
-0.733,0.621
-0.778,0.631
-0.753,0.609
-0.727,0.571
-0.767,0.595
-0.766,0.591
-0.741,0.581
-0.766,0.589
-0.723,0.564
-0.795,0.624
-0.810,0.632
-0.791,0.640
-0.787,0.645
-0.772,0.565
-0.774,0.583
-0.773,0.593
-0.792,0.614
-0.748,0.583
-0.752,0.571
-0.766,0.549
-0.750,0.567
-0.778,0.595
-0.772,0.552
-0.762,0.573
-0.778,0.567
-0.764,0.547
-0.753,0.568
-0.732,0.559
-0.787,0.563
-0.760,0.542
-0.777,0.558
-0.779,0.553
-0.742,0.526
-0.785,0.567
-0.789,0.561
-0.751,0.553
-0.732,0.537
-0.752,0.541
-0.749,0.519
-0.741,0.557
-0.787,0.585
-0.757,0.568
-0.754,0.559
-0.797,0.581
-0.749,0.545
-0.772,0.591
-0.767,0.563
-0.756,0.552
-0.765,0.562
-0.796,0.607
-0.769,0.602
-0.767,0.594
-0.811,0.603
-0.771,0.599
-0.788,0.604
-0.780,0.596
-0.744,0.574
-0.768,0.572
-0.781,0.573
-0.745,0.579
-0.785,0.607
-0.793,0.622
-0.802,0.615
-0.778,0.613
-0.789,0.606
-0.788,0.645
-0.783,0.633
-0.797,0.632
-0.767,0.623
-0.790,0.660
-0.792,0.660
-0.780,0.665
-0.776,0.654
-0.787,0.660
-0.795,0.682
-0.777,0.683
-0.820,0.708
-0.811,0.734
-0.818,0.742
-0.815,0.732
-0.801,0.716
-0.806,0.711
-0.828,0.721
-0.831,0.755
-0.825,0.760
-0.799,0.692
-0.808,0.698
-0.783,0.690
-0.812,0.716
-0.842,0.784
-0.837,0.777
-0.840,0.763
-0.831,0.750
-0.834,0.780
-0.837,0.786
-0.856,0.803
-0.853,0.785
-0.864,0.786
-0.855,0.774
-0.845,0.783
-0.870,0.816
-0.848,0.807
-0.846,0.815
-0.855,0.824
-0.839,0.794
-0.877,0.838
-0.872,0.834
-0.865,0.839
-0.857,0.833
-0.863,0.857
-0.844,0.829
-0.846,0.841
-0.865,0.841
-0.848,0.843
-0.842,0.843
-0.856,0.865
-0.825,0.839
-0.859,0.859
-0.857,0.861
-0.847,0.863
-0.847,0.861
-0.847,0.870
-0.833,0.851
-0.838,0.851
-0.847,0.864
-0.835,0.860
-0.837,0.855
-0.860,0.877
-0.828,0.860
-0.844,0.862
-0.850,0.875
-0.838,0.873
-0.817,0.851
-0.828,0.860
-0.808,0.859
-0.831,0.863
-0.854,0.872
-0.826,0.857
-0.820,0.849
-0.839,0.861
-0.828,0.860
-0.851,0.871
-0.851,0.881
-0.832,0.867
-0.836,0.866
-0.851,0.872
-0.862,0.881
-0.845,0.868
-0.865,0.884
-0.845,0.870
-0.841,0.869
-0.854,0.872
-0.842,0.860
-0.844,0.874
-0.862,0.884
-0.849,0.876
-0.846,0.874
-0.856,0.883
-0.870,0.892
-0.854,0.877
-0.875,0.891
-0.854,0.888
-0.845,0.876
-0.854,0.873
-0.852,0.876
-0.859,0.884
-0.863,0.886
-0.849,0.870
-0.846,0.870
-0.848,0.864
-0.857,0.873
-0.840,0.859
-0.858,0.873
-0.834,0.851
-0.835,0.857
-0.840,0.856
-0.847,0.857
-0.841,0.850
-0.851,0.877
-0.862,0.874
-0.844,0.865
-0.841,0.857
-0.847,0.848
-0.825,0.822
-0.855,0.854
-0.849,0.859
-0.834,0.841
-0.832,0.847
-0.842,0.851
-0.837,0.840
-0.837,0.845
-0.859,0.857
-0.836,0.834
-0.835,0.837
-0.852,0.856
-0.845,0.835
-0.848,0.848
-0.850,0.859
-0.834,0.830
-0.837,0.843
-0.835,0.826
-0.846,0.828
-0.838,0.830
-0.852,0.837
-0.835,0.812
-0.840,0.821
-0.854,0.833
-0.843,0.816
-0.840,0.828
-0.839,0.818
-0.820,0.799
-0.830,0.805
-0.830,0.791
-0.836,0.773
-0.834,0.792
-0.844,0.791
-0.822,0.783
-0.836,0.769
-0.840,0.781
-0.830,0.748
-0.823,0.770
-0.827,0.771
-0.831,0.786
-0.831,0.762
-0.795,0.709
-0.808,0.709
-0.805,0.734
-0.794,0.706
-0.811,0.742
-0.785,0.706
-0.756,0.656
-0.762,0.651
-0.756,0.669
-0.762,0.678
-0.776,0.719
-0.785,0.703
-0.725,0.625
-0.750,0.654
-0.726,0.648
-0.725,0.630
-0.743,0.671
-0.753,0.651
-0.730,0.639
-0.740,0.626
-0.719,0.623
-0.726,0.634
-0.724,0.672
-0.714,0.666
-0.736,0.620
-0.725,0.615
-0.678,0.565
-0.696,0.612
-0.724,0.669
-0.745,0.653
-0.733,0.633
-0.751,0.622
-0.682,0.622
-0.728,0.647
-0.747,0.677
-0.747,0.668
-0.735,0.623
-0.715,0.622
-0.707,0.618
-0.734,0.638
-0.783,0.697
-0.770,0.685
-0.734,0.646
-0.753,0.634
-0.709,0.616
-0.676,0.546
-0.738,0.635
-0.699,0.656
-0.764,0.687
-0.766,0.687
-0.750,0.651
-0.724,0.655
-0.756,0.698
-0.753,0.692
-0.774,0.723
-0.807,0.719
-0.761,0.706
-0.753,0.695
-0.798,0.742
-0.772,0.747
-0.773,0.735
-0.795,0.751
-0.771,0.714
-0.763,0.739
-0.793,0.749
-0.764,0.739
-0.740,0.739
-0.782,0.731
-0.754,0.729
-0.772,0.728
-0.796,0.755
-0.745,0.742
-0.786,0.729
-0.783,0.745
-0.768,0.721
-0.751,0.723
-0.777,0.729
-0.755,0.705
-0.779,0.730
-0.820,0.748
-0.770,0.746
-0.783,0.734
-0.798,0.744
-0.764,0.711
-0.780,0.711
-0.785,0.746
-0.785,0.733
-0.775,0.719
-0.800,0.737
-0.775,0.704
-0.772,0.715
-0.824,0.735
-0.808,0.729
-0.804,0.729
-0.830,0.743
-0.782,0.726
-0.807,0.709
-0.829,0.746
-0.835,0.738
-0.816,0.735
-0.798,0.723
-0.815,0.726
-0.803,0.722
-0.833,0.733
-0.799,0.730
-0.818,0.730
-0.815,0.729
-0.795,0.704
-0.822,0.718
-0.803,0.736
-0.811,0.725
-0.796,0.705
-0.786,0.693
-0.794,0.690
-0.785,0.719
-0.803,0.702
-0.804,0.724
-0.781,0.661
-0.779,0.658
-0.780,0.686
-0.806,0.687
-0.781,0.678
-0.811,0.707
-0.771,0.657
-0.759,0.648
-0.788,0.674
-0.783,0.678
-0.796,0.680
-0.773,0.692
-0.784,0.667
-0.789,0.662
-0.786,0.680
-0.786,0.644
-0.771,0.666
-0.768,0.655
-0.785,0.638
-0.757,0.621
-0.792,0.664
-0.764,0.658
-0.789,0.635
-0.772,0.665
-0.805,0.661
-0.774,0.615
-0.760,0.646
-0.828,0.724
-0.807,0.691
-0.802,0.707
-0.796,0.698
-0.790,0.767
-0.830,0.790
-0.789,0.805
-0.814,0.795
-0.770,0.809
-0.803,0.818
-0.790,0.830
-0.782,0.829
-0.783,0.761
-0.754,0.748
-0.771,0.764
-0.783,0.769
-0.759,0.710
-0.752,0.721
-0.715,0.622
-0.763,0.619
-0.735,0.708
-0.783,0.745
-0.745,0.744
-0.722,0.753
-0.791,0.816
-0.790,0.817
-0.751,0.831
-0.757,0.845
-0.737,0.727
-0.732,0.715
-0.698,0.820
-0.755,0.790
-0.681,0.853
-0.741,0.872
-0.729,0.768
-0.732,0.753
-0.684,0.806
-0.680,0.794
-0.643,0.793
-0.647,0.812
-0.701,0.761
-0.712,0.767
-0.570,0.765
-0.658,0.760
-0.577,0.834
-0.563,0.828
-0.713,0.842
-0.733,0.865
-0.659,0.796
-0.636,0.789
-0.572,0.833
-0.461,0.823
-0.573,0.776
-0.684,0.831
-0.639,0.782
-0.611,0.720
-0.587,0.862
-0.562,0.855
-0.711,0.812
-0.745,0.838
-0.699,0.833
-0.675,0.820
-0.679,0.896
-0.598,0.883
-0.729,0.860
-0.775,0.884
-0.684,0.881
-0.727,0.877
-0.697,0.905
-0.698,0.903
-0.787,0.871
-0.794,0.885
-0.765,0.861
-0.745,0.865
